3117069,65385	1
3780945,4028947	1
2262363,61719	1
1939838,3939092	1
795030,903248	1
3381156,3474225	1
1101691,1118116	1
2231549,3552898	1
1527449,1893438	1
2653979,4666588	1
1166287,426232	1
2309077,2600772	1
3521055,4984251	1
2359683,4254173	1
1158214,1348282	1
1739931,4667312	1
1996270,4649427	1
3701824,591978	1
3748665,4556988	1
2898560,5056684	1
3996792,4533451	1
2104076,4471204	1
1402604,4827158	1
3318643,709710	1
364433,3915278	1
1441528,2228157	1
2524343,4448113	1
1061544,1860527	1
213914,553281	1
1620943,407091	1
1499157,4463298	1
2314045,3996439	1
2468901,4301270	1
3307132,3605958	1
1087933,1446946	1
4158003,911834	1
5141308,725401	1
1672584,3090840	1
2078739,4827158	1
1640333,4069291	1
372320,3787955	1
2236337,649019	1
2915544,5142056	1
3562749,4094871	1
4514629,81573	1
2952319,3685736	1
1445700,386265	1
1987474,2100192	1
3438195,4678401	1
104423,3727523	1
3557186,5035531	1
1810211,4907977	1
2398284,2456541	1
3772397,4551433	1
1351912,2563801	1
1172125,3506004	1
1078094,3031863	1
261163,329983	1
4174985,4263844	1
2385023,64804	1
2125655,810653	1
2409936,4810373	1
364741,4931229	1
3619936,849843	1
153433,1573022	1
3121251,4740832	1
2653732,5035163	1
1567614,3718110	1
2606433,4505717	1
1294376,2828518	1
143829,3255813	1
3715576,4109268	1
1783449,435051	1
5051417,751709	1
3778535,395366	1
1569796,398904	1
2471607,933606	1
3070037,4158473	1
1162934,472917	1
2002671,2237570	1
287167,3386072	1
3324515,91869	1
1486895,2938216	1
3758965,937712	1
1009802,2795838	1
1749371,2653732	1
4165779,600081	1
1138,2082368	1
2146264,657438	1
319132,690587	1
2022073,394978	1
1403409,1787150	1
1500938,3475171	1
3206416,3579060	1
1361358,835841	1
1474251,855231	1
277064,3600173	1
1083848,3704235	1
2657702,4076578	1
4310256,4950243	1
2429020,947861	1
2640957,4258478	1
1749371,5035163	1
250682,3275009	1
2782419,3272907	1
2471481,253198	1
1395155,2698355	1
3859489,3950877	1
2424383,4533729	1
4648514,4719914	1
1674618,4784818	1
2522700,4341340	1
3866327,3995732	1
4306966,4858314	1
740947,934383	1
1503068,4826576	1
453552,4741568	1
1292894,853291	1
4446870,763897	1
3917035,4214354	1
1294500,4299936	1
186843,936645	1
1061544,3997484	1
1442849,760983	1
2567305,4027617	1
2980349,647823	1
1402604,2078739	1
3418880,4976432	1
1787150,4888341	1
2408195,4104508	1
1428628,4053574	1
1403409,4888341	1
1654450,832834	1
2179408,4084738	1
116033,679805	1
